City,State,Country,Property Type Cleaned,Sub-Area Cleaned,Company Name Cleaned,TownShip Name/ Society Name Cleaned,Description Cleaned,ClubHouse Cleaned,School / University in Township Cleaned,Hospital in TownShip Cleaned,Mall in TownShip Cleaned,Park / Jogging track Cleaned,Swimming Pool Cleaned,Gym Cleaned,Property Area in Sq. Ft. Cleaned,Price in lakhs Cleaned
pune,maharashtra,india,2,ravet,dolphin group,dolphin garima,a home here delights you with smart connectivity to essential destinations and luxury that is balanced at a location that is bustling with growth. a perfect address to make the boss move!,0,0,0,0,0,0,1,705.0,48.0
pune,maharashtra,india,2,ravet,dolphin group,dolphin garima,discover a lifestyle at dolphin garima to which nothing comes quite as close. only best of the best and the rarest of the rare can offer something as divine. welcome to a world where you would experience freedom of an altogether new kind.,0,0,0,0,0,0,1,726.0,51.0
pune,maharashtra,india,2,ravet,dolphin group,dolphin garima,"it's a world of positive energy and healthy vibes that would ensure strong family bonding and inspire a community that shares and cares. welcome to the uniquely different homes of dolphin garima ,",0,0,0,0,0,0,1,809.0,56.0
pune,maharashtra,india,2,vimannagar,oxy buildcorp,oxy beaumonde,"presenting oxy beaumonde ! located at the strategic location of oxy beaumonde offers a life of utmost comfort and convenience. the location will offer you excellent connectivity to many important locations in western pune. not just the location, even the architecture and planning will give you a thousand reasons to make oxy beaumonde your home!",1,0,0,0,1,1,1,734.0,95.0
pune,maharashtra,india,2,vimannagar,oxy buildcorp,oxy beaumonde,"oxy beaumonde , a 400 acre destination at charholi is the long-awaited response for progressive, luxurious, world-class projects in pune. it has house premium projects that offer all lifestyle experiences",1,0,0,0,1,1,1,793.0,110.0
pune,maharashtra,india,2,vimannagar,oxy buildcorp,oxy beaumonde,"oxy beaumonde also offers to create an enthralling living experience that is harmonious and sensitive to the surrounding ecology, and yet facilitates a high-quality lifestyle that is built on robust foundations of universal design and world-class infrastructure.",1,0,0,0,1,1,1,904.0,118.0
pune,maharashtra,india,3,vimannagar,oxy buildcorp,oxy beaumonde,every oxy beaumonde home is a triumph of design thinking and atenntion to the requirements of the ultimate user - the resident. these homes are no different. each one is unique and a art of design,1,0,0,0,1,1,1,1154.0,146.0
pune,maharashtra,india,3,vimannagar,oxy buildcorp,oxy beaumonde,"oxy buildcorp has taken it a notch higher. with developments of newer demands, design also has adapted and so has theoxy beaumonde . come discover a refreshingly delightful living space with us!",1,0,0,0,1,1,1,1168.0,147.0
pune,maharashtra,india,3,vimannagar,oxy buildcorp,oxy beaumonde,"proudly presenting oxy beaumonde located in vimannagar, oxy beaumonde is the new address for luxury and comfort. offering you a choice of spacious 2 & 3 bhk homes. presenting super homes at oxy beaumonde .",1,0,0,0,1,1,1,1189.0,149.0
pune,maharashtra,india,1,hinjewadi,kohinoor group,sportsville,"the project offer a delightful mix of well planned apartments along with exciting amenities. the homes are adorned with branded fittings. besides, you can experience comfort and convenience at all times.",0,0,0,0,1,1,1,479.0,38.68
pune,maharashtra,india,2,hinjewadi,kohinoor group,sportsville,"what's more, the connectivity to prime locations will make your life blissful. so book a super home at sportsville the destination of the future.",0,0,0,0,1,1,1,693.0,58.0
pune,maharashtra,india,2,hinjewadi,kohinoor group,sportsville,"welcome to your world; a world most only dream about. a world of sublime case, of high living and quiet contentment, where every prospect pleases. a place where you can indulge the lightest of whims and live the life of abundance you know you deserve",0,0,0,0,1,1,1,725.0,60.72
pune,maharashtra,india,2,bt kawade rd,kohinoor group,presidenta,presidenta by kohinoor group is a residential project. the project offers apartment with perfect combination of contemporary architecture and features to provide comfortable living.,0,0,0,0,1,1,1,808.0,81.49
pune,maharashtra,india,3,bt kawade rd,kohinoor group,presidenta,every presidenta home is a triumph of design thinking and atenntion to the requirements of the ultimate user - the resident. these homes are no different. each one is unique.,0,0,0,0,1,1,1,1086.0,108.0
pune,maharashtra,india,2,wadgaon sheri,bhaktamar realities,bhaktamar residency,bhaktamar residency by bhaktamar realities is a residential project. the project offers apartment with perfect combination of contemporary architecture and features to provide comfortable living.,1,0,0,0,1,1,1,785.0,74.5
pune,maharashtra,india,2,wadgaon sheri,bhaktamar realities,bhaktamar residency,"a galactic scheme having the perfect harmony of high connectivity with the bustling hubs of pune city kharadi. it is surrounded by natural beauty on all sides ensuring the needs of safety, security and utmost privacy are all taken care of.",1,0,0,0,1,1,1,844.0,80.59
pune,maharashtra,india,2,wadgaon sheri,bhaktamar realities,bhaktamar residency,"presenting a new residential address in wadgaon sheri to melt that chaos into calm. located amidst the greens of pune city, it's exactly where you wish to reach at the end of the day - a serene cocoon where the fun is complementary.",1,0,0,0,1,1,1,873.0,83.0
pune,maharashtra,india,2,susgaon,porwal & anand develkoper,parklane urbanjoy,one of the finest communities of pune - parklane urbanjoy first choice for home buyers adjacent to 200 acres of forest and an array of unique amenities is upcoming residential property established nibm of pune with including smart apartments.,1,0,0,0,1,1,1,606.0,47.25
pune,maharashtra,india,2,susgaon,porwal & anand develkoper,parklane urbanjoy,parklane urbanjoy pune it includes 2 bhk smart flats. this is an elegant creation of porwal & anand develkoper amongst high residential locality this is a wonderful creation of major porwal & anand develkoper amongst high residential locality.,1,0,0,0,1,1,1,611.0,47.5
pune,maharashtra,india,2,susgaon,porwal & anand develkoper,parklane urbanjoy,"with luxury homes, you will go on the level of enlarging in terms of living style in pune, because the property has a large region for upcoming apartments.",1,0,0,0,1,1,1,626.0,48.43
pune,maharashtra,india,2,susgaon,porwal & anand develkoper,parklane urbanjoy,"parklane urbanjoy is inspiring in design, stirring in luxury and enveloped by verdant surroundings. parklane urbanjoy goal is to deliver developments that are finely crafted, and where the quality of finish shine through in every development, from inception to completion.",1,0,0,0,1,1,1,691.0,55.26
pune,maharashtra,india,3,susgaon,porwal & anand develkoper,parklane urbanjoy,"parklane urbanjoy is an ultimate reflection of the urban chic lifestyle brought to us by porwal & anand develkoper. the project hosts in its lap 188 exclusively designed apartments, each being an epitome of elegance and simplicity. parklane urbanjoy comprises every modern amenity required for a luxury living.",1,0,0,0,1,1,1,835.0,66.0
pune,maharashtra,india,3,susgaon,porwal & anand develkoper,parklane urbanjoy,parklane urbanjoy is an ultimate reflection of the urban chic lifestyle brought to us by porwal & anand develkoper. parklane urbanjoy comprises every modern amenity required for a luxury living.,1,0,0,0,1,1,1,854.0,67.0
pune,maharashtra,india,2,mohammadwadi,porwal  develkoper,khush vista,"khush vista is a project by magarpatta city in pune. located in mohammedwadi, it is a residential project. the address of riverview city is mohammedwadi.",1,0,0,0,1,0,0,626.0,45.7
pune,maharashtra,india,2,mohammadwadi,porwal  develkoper,khush vista,"welcome to your world, a world of sublime case, of high living and quiet contentment, where every prospect pleases. a place where you can indulge the lightest of whims and live the life of abundance you know you deserve",1,0,0,0,1,0,0,715.0,45.5
pune,maharashtra,india,2,dhanori,keystone landmark,oxy eterno,"oxy eterno ensures a coveted lifestyle and offers a convenient living. it offers facilities such as rainwater harvesting, power backup. the property has fire sprinklers.oxy eterno is well-connected to other parts of the city via an extensive road.",0,0,0,0,1,0,0,692.5,59.0
pune,maharashtra,india,3,dhanori,keystone landmark,oxy eterno,"welcome to your world; a world most only dream about. a world of sublime case, of high living and quiet contentment, where every prospect pleases. a place where you can live the life of abundance you know you deserve",0,0,0,0,1,0,0,968.0,87.0
pune,maharashtra,india,3,dhanori,keystone landmark,oxy eterno,not every day would you come across a development that stimulates the soul and inspires the senses. be uplifted by the greenery around you. fall in love with the melodious chirps of the birds. soak in the bliss of fresh air all day. experiences like these truly make life magical. go ahead and embrace them,0,0,0,0,1,0,0,996.0,89.0
pune,maharashtra,india,3,dhanori,keystone landmark,oxy eterno,"oxy eterno, a 400 acre destination at charholi is the long-awaited response for progressive, luxurious, world-class projects in pune. it has house premium projects that offer all lifestyle experiences, without the urban difficulties of pollution, traffic, space congestion and more.",0,0,0,0,1,0,0,1038.0,92.0
pune,maharashtra,india,1,bavdhan budruk,puraniks,abitante fiore,"abitante fiore offers to create an enthralling living experience that is harmonious and sensitive to the surrounding ecology, and yet facilitates a high-quality lifestyle that is built on robust foundations of universal design and world-class infrastructure.",1,0,0,0,1,1,1,489.0,43.8
pune,maharashtra,india,2,bavdhan budruk,puraniks,abitante fiore,everyabitante fiore home is a triumph of design thinking and atenntion to the requirements of the ultimate user - the resident. these homes are no different.with all basic amenities,1,0,0,0,1,1,1,598.0,55.3
pune,maharashtra,india,2,bavdhan budruk,puraniks,abitante fiore,"abitante fiore has taken it a notch higher. with developments of newer demands, design also has adapted and so has the regency home. come discover a refreshingly delightful living space with us!",1,0,0,0,1,1,1,616.0,56.5
pune,maharashtra,india,2,bavdhan budruk,puraniks,abitante fiore,"proudly presenting abitante fiore located in bavdhan budruk , abitante fiore is the new address for luxury and comfort. offering you a choice of spacious 2 & 3 bhk homes. presenting super homes at abitante fiore.",1,0,0,0,1,1,1,692.0,62.3
pune,maharashtra,india,3,bavdhan budruk,puraniks,abitante fiore,"the project offer a delightful mix of well planned apartments along with exciting amenities. the homes are adorned with branded fittings. besides, you can experience comfort and convenience at all times.",1,0,0,0,1,1,1,867.0,79.3
pune,maharashtra,india,3,bavdhan budruk,puraniks,abitante fiore,"what's more, the connectivity to prime locations will make your life blissful, with all basic requirements being met and ultra tech facilities. so book a super home at abitante fiore the destination of the future.",1,0,0,0,1,1,1,908.0,82.5
pune,maharashtra,india,3,lonavala,puraniks,puraniks sayama,"welcome to your world; a world most only dream about. a world of sublime case, of high living and quiet contentment, where every prospect pleases. a place where you can indulge the lightest of whims and live the life of abundance you know you deserve",1,0,0,0,1,1,1,1624.0,159.0
pune,maharashtra,india,4,lonavala,puraniks,puraniks sayama,"a galactic scheme having the perfect harmony of high connectivity with the bustling hubs of pune city kharadi, magarpatta city, koregaon park, viman nagar and hadapsar. it is surrounded by natural beauty on all sides ensuring the needs of safety, security and utmost privacy are all taken care of.",1,0,0,0,1,1,1,2043.0,215.0
pune,maharashtra,india,2,handewadi,majestique landmarks,rhythm county,"wisdom park in balewadi, pune by chandrarang developers and sai shraddha associates is a residential project. the project offers apartment with perfect combination of contemporary architecture and features to provide comfortable living.",0,0,0,0,1,1,0,727.0,45.74
pune,maharashtra,india,3,handewadi,majestique landmarks,rhythm county,urban lifestyle comes with chaos - where everyone is trying to reach somewhere. presenting a new residential address in handewadito melt that chaos into calm.,0,0,0,0,1,1,0,923.0,58.95
pune,maharashtra,india,2,manjri,kalpataru,kalpataru serenity,"located amidst the greens of pune city, it's exactly where you wish to reach at the end of the day - a serene cocoon where the fun is complementary. be ready to unwind in the swamp of premium facilities and a posh lifestyle every day at kalpataru serenity.",1,0,0,0,1,1,1,731.5,59.0
pune,maharashtra,india,3,manjri,kalpataru,kalpataru serenity,kalpataru the biggest opportunity in nibm pune by india's most trusted developer. one of the finest communities of pune - kalpataru first choice for home buyers adjacent to 200 acres of forest and an array of unique amenities is upcoming residential property established nibm of pune.,1,0,0,0,1,1,1,1073.5,109.0
pune,maharashtra,india,2,kharadi,vijaya laxmi creations,satyam shivam,"vijaya laxmi creations, it includes 2 bhk smart flats. this is an elegant creation of realty vijaya laxmi creations amongst high residential locality this is a wonderful creation of major realty vijaya laxmi creations amongst high residential locality.",1,0,0,0,1,0,1,408.0,39.99
pune,maharashtra,india,2,kharadi,vijaya laxmi creations,satyam shivam,"with luxury homes, you will go on the level of enlarging in terms of living style in pune, because the property has a large region for upcoming apartments., satyam shivam is the right choice for you.",1,0,0,0,1,0,1,546.0,53.99
pune,maharashtra,india,2,kharadi,vijaya laxmi creations,satyam shivam,"satyam shivam is inspiring in design, stirring in luxury and enveloped by verdant surroundings.satyam shivam goal is to deliver developments that are finely crafted, and where the quality of finish shine through in every development, from inception to completion.",1,0,0,0,1,0,1,629.0,59.99
pune,maharashtra,india,1,wadgaon sheri,vijaya laxmi creations,satyam serenity,"satyam serenity is an ultimate reflection of the urban chic lifestyle brought to us by satyam serenity. the project hosts in its lap 188 exclusively designed apartments, each being an epitome of elegance and simplicity. satyam serenity world comprises every modern amenity required for a luxury living.",1,0,0,0,1,0,1,378.0,33.0
pune,maharashtra,india,1,wadgaon sheri,vijaya laxmi creations,satyam serenity,"satyam serenity is a project by vijaya laxmi creations in pune. located in wadgaon sheri , it is a residential project. the address of satyam serenity is loni kalbhor.satyam serenity ensures a coveted lifestyle and offers a convenient living. it offers facilities such as rainwater harvesting, power backup. the property has fire sprinklers.",1,0,0,0,1,0,1,494.0,47.0
pune,maharashtra,india,2,wadgaon sheri,vijaya laxmi creations,satyam serenity,satyam serenity is well-connected to other parts of the city via an extensive road. it also has all the ammenties that you need in a premium scale and offers a lot.,1,0,0,0,1,0,1,780.0,70.0
pune,maharashtra,india,2,wadgaon sheri,vijaya laxmi creations,satyam serenity,not every day would you come across a development that stimulates the soul and inspires the senses. be uplifted by the greenery around you. fall in love with the melodious chirps of the birds. soak in the bliss of fresh air all day. experiences like these truly make life magical. go ahead and embrace them,1,0,0,0,1,0,1,850.0,73.0
pune,maharashtra,india,2,wadgaon sheri,vijaya laxmi creations,satyam serenity,"the most wonderful taste of serenity it is said is found by the love you create for yourself and those around you. ample lighting, unlimited ventilation and plentiful privacy, at splendid is a calm oasis of unlimited peace and happiness in the midst of a hustling city.",1,0,0,0,1,0,1,900.0,78.0
pune,maharashtra,india,2,wadgaon sheri,vijaya laxmi creations,satyam serenity,"a palatial celebration of effortless living, splendid is located at the cusp of baner, is in close proximity to famous schools, and every other civic amenity imaginable so that you spend less time on the road and more at home.",1,0,0,0,1,0,1,930.0,83.0
pune,maharashtra,india,3,baner,kalpataru,jade residences,"jade residences , is a unique landmark of luxury, simplicity & elegant crafted to deliver the finest that life has to offer to the choicest few. a home that understands you and lives your way of life.",0,0,0,0,1,1,0,1272.5,175.0
pune,maharashtra,india,3.5,baner,kalpataru,jade residences,"the comfort of a locality that enables peaceful times and a quick commute; or a neighbourhood that's friendly, thriving and happy; or a home that's spacious, smartly planned and affordably priced- that's just a glimpse into the world of jade residences .",0,0,0,0,1,1,0,1740.0,250.0
pune,maharashtra,india,4.5,baner,kalpataru,jade residences,. confidence comes from conviction. a conviction that the best-practices being implemented in our projects are same as the ones implemented globally. welcome to jade residences .,0,0,0,0,1,1,0,2447.0,420.0
pune,maharashtra,india,1,bavdhan,vijaya laxmi infrarealtors,satyam shery,"spread over 14 acres, satyam shery comprises 9 contemporary towers with over 20 key amenities including a modern clubhouse and a pool. the residences offer stunning views of pune's urbanscape, while almost 60% of the open area is beautifully landscaped.",1,0,0,0,1,0,0,405.0,39.49
pune,maharashtra,india,1,bavdhan,vijaya laxmi infrarealtors,satyam shery,not every day would you come across a development that stimulates the soul and inspires the senses. soak in the bliss of fresh air all day. experiences like these truly make life magical. go ahead and embrace them,1,0,0,0,1,0,0,408.0,39.49
pune,maharashtra,india,1,bavdhan,vijaya laxmi infrarealtors,satyam shery,"a project consists of beautiful and well designed 1 & 2 bhk apartments, excellent quality construction, modern amenities and refreshing nature. satyam shery fullfills all the needs which every family can think on.",1,0,0,0,1,0,0,392.0,39.49
pune,maharashtra,india,2,bavdhan,vijaya laxmi infrarealtors,satyam shery,"urbania mangalam offers a life of calm serenity with all benefits of city life with a superbly connected areas.located near a famous divine place sant dnyaneshwar temple, alandi & close to shree aniruddha bapu upasana temple.",1,0,0,0,1,0,0,667.0,64.99
pune,maharashtra,india,2,bavdhan,vijaya laxmi infrarealtors,satyam shery,satyam shrey is a residential project comprising of 1 & 2 bhk apartment units. this is a single tower project comprising of total 80 units distributed equally over 10 floors. the apartments are designed specifically keeping in mind the requirements of optimum utilization of usable space.,1,0,0,0,1,0,0,641.0,64.99
pune,maharashtra,india,2,bavdhan,vijaya laxmi infrarealtors,satyam shery,"vijaya laxmi infrarealtors is an aspirational residential project in bavdhan one of the fastest-growing suburbs of pune. beautifully designed for the people who do not want to settle down for less, this residential development is an array of features.",1,0,0,0,1,0,0,665.0,64.99
pune,maharashtra,india,1,talegoan,calyx spaces,atulya kanhe,be uplifted by the greenery around you at atulya kanhe . fall in love with the melodious chirps of the birds. soak in the bliss of fresh air all day. experiences like these truly make life magical. go ahead and embrace them,1,0,0,0,1,1,1,280.0,13.19
pune,maharashtra,india,2,talegoan,calyx spaces,atulya kanhe,we thought of the things that can be incorporated in 2 bhk flats to suit a modern urban lifestyle and have incorporated the same in '47 east'. the project is spread over approx. 6 acres of the prime location along magarpatta road.,1,0,0,0,1,0,1,385.0,17.29
pune,maharashtra,india,2,baner,supreme,supreme estia,not every day would you come across a development that stimulates the soul and inspires the senses. be uplifted by the greenery around you. fall in love with the melodious chirps of the birds. soak in the bliss of fresh air all day.,1,0,0,0,1,1,1,730.0,87.0
pune,maharashtra,india,3,baner,supreme,supreme estia,"it is in proximity to kharadi, kalyani nagar and koregaon park providing both work-n-fun within easy driving distance. '47 east' is situated near the supreme estia , with several reputed schools in the vicinity. it can't get better than this!",1,0,0,0,1,1,1,1135.0,129.0
pune,maharashtra,india,3,baner,supreme,supreme estia,"supreme estia - the name itself emanates a feeling of exclusivity and magnificence.the most premium spice. inspired by the essence of this exclusive gift of nature, supreme constructions proudly presents supreme estia - a methodically planned residential project of 1 & 2 bhk apartments accessorized with smart specs and indulging amenities.",1,0,0,0,1,1,1,1350.0,160.0
pune,maharashtra,india,4,baner,supreme,supreme estia,not every day would you come across a development that stimulates the soul and inspires the senses. be uplifted by the greenery around you. fall in love with the melodious chirps of the birds. experiences like these truly make life magical. go ahead and embrace them,1,0,0,0,1,1,1,1600.0,230.0
pune,maharashtra,india,2,baner,tejraaj group,tej elevia,"a lifestyle of abundance that fourishes amidst all the essentials of a bountiful living. it took the best of talents, planners, realty experts along with dedication, passion and love, to present you our best work.",0,0,0,0,1,1,1,789.0,95.0
pune,maharashtra,india,3,baner,tejraaj group,tej elevia,"we are proud of it.we are sure, you will fall in love with it too. after all, it was created to actualize your dreams, your aspirations. an exclusive landmark of brilliance and sophistication with all basic needs",0,0,0,0,1,1,1,1107.0,135.0
pune,maharashtra,india,2,baner,vtp reality,vtp solitaire,"a beautiful collection of ultra-modern homes, which will defi nitely exceed your expectations. elite spaces crafted for those connoisseurs of fine taste, who can admire the class and craft of an iconic creation., with all basic amenities",1,0,0,0,1,1,1,776.0,90.68
